Tripadvisor,Red Lodge Mountain,Feb-18,5,"The primary lift you have to take up in the morning is an old slow triple prone to breakage. It broke the day before we arrived and we heard people were stuck on the thing in subzero temps for 90 minutes. The lift is wind exposed and is the primary notable weak link of an otherwise great mid-size resort. It's such a sore that even the locals will tell you to ride that lift once a day and then get off of it. It's a shame as there is some nice terrain accessible from the lift that we chose to ignore except for our run down at the end of the day.\n\nOn the other hand, the Grizzly Peak old slow double is perfectly suited for where it is located. It is not a critical lift that you have to ride, and the time it takes to go up is fair for the length of the runs. No problem here. Downside is some of the nicest runs require you to finish up all the way at the base area and then you'd have to take up the POS triple again. No thanks.\n\nThey have a high speed detachable quad called Palisades which runs as a very slow speed quad. It makes no sense. We asked the lift attendant if something was wrong and he said it was actually a high speed lift ""but this is as fast as management chooses to run it."" So that was also a kick in the jewels and kept us off otherwise nice blue terrain. It was too cold to sit on that slow lift.\n\nThe shining star of the resort is the Coal Creek high speed quad. That runs at normal speed, serves epic terrain, and you can do laps on the thing all day and be entertained. Had a lot of fun off that lift,\n\nAlso enjoyed both the mid-lodge and the Stube at the bottom of the hill. Friendly ski bar with fine food, friendly bartenders and fair prices. We enjoyed the soup of the day, chili, pretzels, beers and bloodys. \n\nLook forward to coming back to the resort, but it's a shame about the Triple chair which I also don't recall having a safety bar. Being old and accident prone, it'd certainly be nice if it as least had a bar for a family friendly resort.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-18,4,"After 18 years, it was time to get back into skiing and have my 12 year old take lessons. Glad we went! Miami Beach was a wonderful beginner run (a little steep on part) but not crowded. Would definitely do the 2 hour private lesson again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-18,4,"I took 2 private lessons. The first was great, the second time around my 1.5 hour lesson started 10 min late and ended 5 min early. Disappointing on such a short lesson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Jan-18,3,"I have skied 50 years. Started in Michigan in the 60's. Since then I have skied alll of Colorado ,parts of Utah and Tahoe. Stood in line a lot. Red Lodge is the quintessential ski resort. Low key , needs more quads lifts but harkens back to a time when you could take your family skiing and not go broke. Nice long runs , fast cruisers, moguls if you want. No Lines ! Walk to the parking lot bring your grille and cook out for lunch. Not a big resort at almost 17000 acres but big enough and similar to many smaller Colorado resorts. I love Vail and the back bowls but if you are near Billings and want a really nice day of skiing at a fair price go to Red Lodge. The town is perfect Western also ,low key and casual.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Dec-17,4,"Great prices, great skiing, very short lift lines. We enjoyed 2 days of skiing here. Our kids took lessons and got their first taste of skiing. The instructors were friendly. Not sure I'd rent our ski equipment at the mountain though. The ""cashier"" made us fill out paperwork twice (unnecessarily, we came to find out), tried to charge us twice, and didn't seem to know (or maybe care about) what he was doing. I'd recommend renting equipment in town for cheaper prices and more knowledgeable staff. Other than that, we enjoyed our time at RLM.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Dec-17,4,"Short lift lines, great snow conditions, and killer trails makes RLM our favorite! The trails offer lots of variety for family members with differing abilities yet the mountain is small enough that it's easy to meet up again--say for hot cocoa at the mid-mountain lodge. \n\nSerious skiers won't be disappointed with incredible glades and amazing expert-only areas away from the beginners. For the more cautious skier in your family, try the wide open Miami Beach or Turnpike. All of the runs offer stunning views/vistas of the Montana plains looking north toward Billings. Bring your camera! \n\nFood offerings are solid from the burritos and draft beer at the mid-mountain lodge to the appetizers and cocktails at the Bierstube. We recommend taking a pass on the cafeteria in the main lodge on the weekends--it's small and crowded and tricky to walk around in your ski boots--too many stairs.\n\nAs a three-generation family visiting for three days during the busy Christmas/New Year holiday week, we loved every minute and the mountain never felt crowded. The town of Red Lodge offers great hotels (the Pollard) and restaurants (Carbon County Steak House). Do your family a favor and skip the madness of the mega-ski resort and ski where there is something for the whole family and small enough that you can all see each other during the day.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Dec-17,4,My 12 year old tried snow boarding for the first time. He said the lesson was very informative. He was able to do it on his own and be confident by the end of the day. The rental and lift ticket and lesson purchase was a little frustrating but got through it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Dec-17,4,"RL continues to offer a nice variety of runs, friendly &amp; helpful staff and great cheese fries! Affordable skiing without the lines and hassle. Definitely worth checking out if you are in the area. We drive from MN annually to ski here - it’s our favorite!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Dec-17,5,"Timed our visit perfectly for visiting on opening weekend. 3"" of fresh powder fell in cold temps the night before we went up the mountain. We drove a front wheel drive economy rental up without too much trouble although extreme caution was necessary driving on snow packed road without guard rails. Short lift ticket line and small sky shop were welcoming. Nice selection of runs open and lift lines were non-existent. Overall a nice place to ski.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Mar-17,5,"Drainage and coal chute were epic! Plenty of snow, fun staff, and fantastic trail conditions. Can't wait to go back!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Mar-17,4,"The 1st day was amazing, however given the age of the mountain/resort I'd hope for high speed lifts for their primary lifts up the mountain, not on the smaller runs on the back side of the mountain as it is here. It's very frustrating when the lift takes longer to get up than it does to ski down the mountain. \n\nThe prices are reasonable as well as the rentals for my children. The design of the lodge and access to the lifts is a bit difficult being you have to walk UP a steep hill in ski boots to get to the kids bunny slop and any of the ski lifts. This is a huge challenge for the new skiers who aren't use to walking in ski boots. It took my son 10 minutes just to get up hill to the lift! Ultimately this is just a poor design which won't change being it's built :( If your new to the mountain this would be a nice heads up! \n\nMost of the staff was very nice as well. I'd love to see them put in at least two new high speed lifts though!!! I have skied all over the U.S and in other countries as well, so I do have a good compassion to the other types of mountains.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,4,"My family has season passes to Red Lodge Mountain and have for a few years now. The hill is great for all types of skills. My snowboarder son loves the terrain park. The staff is awesome and so welcoming! Just a great, friendly place!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,5,"We chose Red Lodge over Big Sky and for a number of reasons, I'm so glad we did. Prices were affordable and the trails were great for a beginner like me.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,5,"Awesome that all the lifts were open. it was the best skiing at Red Lodge in a long time. Snow is great, lots of runs open.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,4,RLM is so fun and the staff is very friendly. Can't wait to go again. Love to stop for beers at the mid lodge and at the Bierstube.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,4,The community is very friendly and the sites are amazing. Our rented house worked out better than expected for us.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,3,We had a great time skiing. Fresh powder both days. Meet lots of fun people. We will be back next year.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,3,"14 inches of new snow! short lift lines, very helpful staff. good lessons for the young ones, and great hard runs for the more experienced skiers in our group. very good overall 2 days on the mountain!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Feb-17,4,Wonderful friendly mountain that is accessible and affordable. There is terrain for every level of skier and lift tickets only cost me $40 a day when ordered from the red lodge Web site! We will be back thank you red lodge!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Apr-16,2,"So this part of the country has super unpredictable snow. Was a terrible season for Red Lodge, but they got this late season storm (after they closed for the season) that brought 55"" of really wet snow, so they reopened the first week of April with super cheap lift ticket prices, so we went. Had an absolute blast. My girlfriend grew up on the east coast and hates powder skiing (I know, I know, it's a point of contention in our relationship... haha) so even though there was a lot of snow, the heaviness made it more like groomed skiing. I though there was a good variety of runs (granted only half the mountain was open) and it felt like pretty good access. The snow was super sticky, but we had a blast. I can see where the skiing can be rough with little snow though. The mid mountain lodge was great with good beer specials and the perfect location really. The rental shop was very efficient and the pricing was reasonable. I really hope they can have more low price ticket days to attract people from the region. My only 2 complaints were that the retail shop was very disappointing, granted end of the season, but they didn't even appear to sell skies or anything besides some socks and sweatshirts. And The road up to the mountain is a little rough with some bad potholes. There were survey stakes all the way up though, so I would assume this is getting remedied this summer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Mar-16,4,"Skied with multiple family members for three days at the end of March, mid-week plus Saturday. The property was well maintained and served our family of first-time to out-of-practice-mellow skiers/boarders well; not sure what it's like for more experienced/aggressive skiers. My 12 yr old son took a beginner snowboarder lesson with Ryan, he was excellent: patient and friendly, and he had my son off of the ""magic carpet"" and riding the beginner slopes before the end of the lesson. Best of all there were NO crowds, even on Saturday the longest lift line we experienced was only 4 people deep, and the staff/crew were all super friendly. The surrounding town of Red Lodge was only minutes away and offered plenty of places to eat/drink/shop. Would love to come back next winter.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tripadvisor,Red Lodge Mountain,Mar-16,5,"We had two families, four adults and four kids (14, 13, and two 12 year olds). The skiing was absolutely wonderful! Great runs from beginner to way advanced! No lines for two days...Saturday before Easter there were some lines but they went super fast and the most you waited was a couple minutes. People of RL were super friendly! Recommend bringing your own lunches but be sure to pick up the super big cookies at the lodge ... The kids loved them!!! (I am sure the RL food was good...but save some more $$ on bringing your own and much healthier.). Bring a roll of quarters for the lockers. We rented from the ski station in town. We also bought lift tickets on the RL web page...we ordered them each day around 4:30-5pm. Great deals. Couldn't believe how ridiculously cheat the skiing was. Fantastic family vacation!!!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
