Review Site,Ski Area,Review Date,class,Review Star Rating (out of 5),Review Text
Tripadvisor,Bridger,14-Mar,positive,5,Over a year ago I rated Moonlight Basin as a superior value. That has now changed. This year Bridger Bowl installed two new chair lifts (Alpine and Powder Park) that provide better access to some really nice terrain--especially for skiing fresh powder and skiing through trees.\n\nMoonlight merged with Big Sky and is now very expensive--twice as much as Bridger. I will be staying close to home and skiing Bridger Bowl.\n\nThe main recommendation I would offer is to go early to get a decent parking space and to enjoy the uncrowded slopes.
Tripadvisor,Bridger,14-Feb,negative,3,"Very nice terrain, helpful staff. Need to get there early to avoid a long walk from the parking lot. Wish they had shuttle service from Bozeman on weekdays."
Tripadvisor,Bridger,14-Feb,positive,4,"Very friendly, helpful staff. Reasonably priced with the Powderhound deal. Good variety of runs for an intermediate skier over our four day stay. No crowds."
Tripadvisor,Bridger,14-Feb,positive,5,A great place after a nice snowfall. The Ridge Terrain is fantastic and offers fresh lines a couple of days after a big snow (beacon required.) Bridger Bowl felt a lot like the club fields in New Zealand without all the pretentiousness and gouging of larger resorts ($51 daily lift tickets!) It is a ski area designed for people that are more interested in skiing rather than prancing around the bar in the lodge showing off new ski clothes. Check the temperature forecast as it can get COLD! Real cold.
Tripadvisor,Bridger,14-Feb,positive,4,Loved skiing here. Had a couple of great powder days with the lightest drier powder I have ever seen. Went to Big Sky for a day but ended up coming back to Bridger because we liked it so much!
Tripadvisor,Bridger,14-Feb,positive,5,"For about $50 (adults) and almost nothing ($17) for kids, it's hard to beat Bridger. Food prices were also cheap and the staff was very friendly."
Yelp,Snowbowl,10/21/20,positive,5,"Zip-line : 
The staff were awesome. If I remember correctly it was Hannah & Garret.. I am not sure honestly. They were amazing and definitely deserve a raise. When we first began our adventure, a member of someone's group was removed because they were highly intoxicated.  I was thankful for it because the man made my group uncomfortable. I had zip-lined before from tree top to tree top so I expected it to be that way. It was NOT. I repeat it was NOT. I should first warn you that if you do not like roller coaster that have drops in them, this zip-lining is not for you. I myself do not like roller coaster like that so I was in for a rude awakening.  So, the very first zip line was a short hike away from the entrance but it very steep. My only complaint about this hike is there was no time to catch your breath before getting on the zip line. Also, there was no water or drinks given. It was in the high 80s on the day we went. Anyhow, once you are on the line, they make you show them the moves you learned for flying.  I liked the idea of it but I did not like that you had kinda hang over the side (you are harnessed in but it was still scary). The first line was pretty short so I did not really decide if I liked it or not. After your whole group goes you hike up to the second line. It's not a bad hike but it is kind of long. Once I got to the second zip-line, I knew that this zip-lining was not for me. Once they got me all hooked in, I could not make myself lift my legs to begin my descent down the line. I should have turned back then because once you get that far there is no turning back. So, I did the second line and HATED it. I hated to feel like I was falling and could not slow myself down. Well, I could not turn back. So, I did the last two lines and hated them just as much as the first two because of the drop feeling you get when coming down the line.

Ski lift:
After zip-lining we did the ski lift.  I would like to give it 4 stars because the operator who was supposed to slow the lift down and give some kind of direction did not. When we walked up, we asked to get a squirt of his hand sanitizer bottle and he acted like an asshole about it.  Then, when we went to get on the lift he didn't tell us nothing after showing him the ticket.  He went back to reading his book. So, the process of getting on the lift was funny because it scooped us up at full speed and then we were laughing trying to figure how to get situated while we were getting lifted through the pulley system and bouncing around. The lift itself was a little questionable because there was a lot of creaking and squeaking noises throughout our journey around it. But, it was really long & relaxing. I would definitely say it was worth the money to ride. Also, the same man who was an asshole during the getting on process did not slow the lift or direct us on how to get off. We made a quick dash off while still going fast and almost fell because we were trying to use a wooden step thing & not get hit by the next chair. But, overall it was a great trip."
Yelp,Snowbowl,7/22/18,positive,5,July 2018 did the zip line tour on all 4 zip lines. Short hike at the start and had a great time zip lining. Guides were very nice. Ended the tour with pizza which was the best. Dusty gravel drive up to Snowbowl.
Yelp,Snowbowl,7/14/18,positive,5,"Took the 4:30 tour today with my running boos and had a great experience. There are 4 lines all different levels. After the first line we hiked about a mile to the next one. Lines 3 and 4 were easy walks. Three instructors were absolutely fantastic. I personally think they all deserve raises! Anyway, I had a great time and will definitely recommend this place to my other running friends before the weekends over!"
Yelp,Snowbowl,4/5/14,positive,5,"I've got the Snowbowl Love, and here's why: 
* this the real deal: the frequent/addicted/passionate skiers' hill
* rustic and comfortable
* wide variety of runs, something for all skiers -intermediate to expert (beginners will  probably be happier at Discovery, but learn more quickly at Snowbowl)
* friendly lifties, staff and instructors
* excellent food- they are known for their variety of great food and microbrews,  Bloody Marys and wood-fired pizza. 
* reasonably-priced lift tickets
* excellent ski programs
* ""Make friends, not lift lines."" (Jon-Jon) is the attitude 
* great community- fun, friendly and courteous
* professional, responsive and friendly ski patrol
* 15 minutes from Missoula

UPDATE 3/2016: we stayed at the hotel last night and can't wait to do it again! The rooms were modest but very clean and comfortable; the beds and linens are new and cozy. The kitchen is super convenient, although the restaurant was accommodating so we didn't need to cook. The hot tub was clean and hot; everything worked as expected; the bathrooms were clean; and the games and condiments in the kitchen were a nice touch. Everyone was super friendly and helpful...overall a very positive experience!"
Yelp,Snowbowl,7/26/17,negative,3,"A group of 5 had made plans to try the zip lines at Sowbowl. Based on our group size and the time of day, as their recording said to leave a message. We left no less than 4 messages over the span of 3 days. Not once did a single employee bother to call us back to confirm that our requested time was okay. We did show up and they were wonderful to us. The experience was fun but a tad slow due to the group of nearly 20. Nothing special that I have to go back for more. Appreciate the staffs friendliness and safety."
